Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP043475,Male,Yes,3+,Not Graduate,No,1792,754.0,94.0,480.0,1.0,Semiurban,Y
LP043476,Male,No,0,Graduate,No,5676,0.0,142.0,360.0,1.0,Urban,Y
LP043477,Female,Yes,0,Graduate,,2906,2333.0,149.0,360.0,1.0,Semiurban,Y
LP043478,Male,Yes,0,Not Graduate,No,3161,4114.0,156.0,,0.0,Rural,N
LP043479,Female,No,1,Graduate,Yes,7417,0.0,,360.0,1.0,Semiurban,Y
LP043480,Male,No,0,Graduate,,4798,0.0,111.0,360.0,1.0,Semiurban,Y
LP043481,Male,Yes,1,Graduate,No,14979,0.0,191.0,180.0,1.0,Rural,Y
LP043482,Female,Yes,0,Graduate,No,3506,2283.0,162.0,360.0,1.0,Semiurban,Y
LP043483,Male,Yes,1,Graduate,No,2189,1398.0,89.0,360.0,,Urban,Y
LP043484,Male,Yes,0,Graduate,No,5371,2142.0,172.0,360.0,1.0,Rural,N
LP043485,Female,No,0,Graduate,No,10800,0.0,255.0,360.0,1.0,Urban,Y
LP043486,Male,Yes,,Graduate,No,6159,2667.0,181.0,360.0,1.0,Rural,Y
LP043487,Female,No,0,Graduate,No,3949,0.0,40.0,360.0,1.0,Semiurban,Y
LP043488,Female,No,0,Graduate,No,2614,8980.0,128.0,360.0,0.0,Semiurban,Y
LP043489,Male,Yes,2,Graduate,No,3045,0.0,82.0,360.0,1.0,Semiurban,Y
LP043490,Male,Yes,0,Not Graduate,No,4436,2014.0,185.0,360.0,1.0,Rural,Y
LP043491,Female,No,0,Graduate,No,4144,0.0,92.0,360.0,,Rural,Y
LP043492,,Yes,3+,Graduate,No,23803,0.0,361.0,360.0,1.0,Rural,Y
LP043493,Male,No,0,Graduate,No,3926,1640.0,,360.0,1.0,Rural,Y
LP043494,Male,Yes,1,Graduate,Yes,10207,3850.0,162.0,180.0,0.0,Urban,N
LP043495,Male,Yes,0,Graduate,No,6524,2569.0,173.0,360.0,,Rural,N
LP043496,Male,No,0,Graduate,Yes,20193,0.0,655.0,480.0,,Urban,Y
LP043497,Male,No,0,Graduate,No,1798,1929.0,77.0,360.0,1.0,Urban,Y
LP043498,Male,No,0,Graduate,No,2386,0.0,80.0,360.0,1.0,Semiurban,Y
LP043499,Male,Yes,0,Graduate,Yes,3284,0.0,15.0,120.0,1.0,Semiurban,Y
LP043500,Male,No,0,Graduate,No,5196,0.0,94.0,360.0,1.0,Semiurban,Y
LP043501,Male,Yes,3+,Graduate,No,4192,7750.0,289.0,360.0,1.0,Semiurban,N
LP043502,Female,Yes,0,Graduate,No,4458,0.0,86.0,360.0,1.0,Rural,N
LP043503,Male,Yes,2,Graduate,Yes,3428,3500.0,94.0,360.0,1.0,Urban,Y
LP043504,Male,No,0,Graduate,No,14933,0.0,252.0,360.0,0.0,Semiurban,N
LP043505,Male,Yes,2,Not Graduate,No,3742,1430.0,129.0,360.0,1.0,Rural,N
LP043506,Male,Yes,2,Graduate,No,4862,2083.0,188.0,360.0,1.0,Rural,N
LP043507,Male,No,0,Graduate,No,5075,0.0,164.0,360.0,1.0,Urban,Y
LP043508,Male,No,0,Graduate,Yes,6920,0.0,184.0,180.0,1.0,Semiurban,Y
LP043509,Male,Yes,0,Graduate,No,2421,2034.0,121.0,360.0,1.0,Semiurban,Y
LP043510,Male,Yes,2,Graduate,No,11856,0.0,196.0,180.0,1.0,Urban,Y
LP043511,Female,Yes,0,Graduate,No,2624,4486.0,104.0,360.0,1.0,Semiurban,Y
LP043512,Female,Yes,2,Graduate,No,15239,0.0,60.0,360.0,1.0,Urban,Y
LP043513,Male,Yes,1,Graduate,No,1351,1425.0,21.0,360.0,1.0,Urban,Y
LP043514,Female,No,0,Graduate,No,9501,1666.0,221.0,360.0,1.0,Rural,N
LP043515,Male,Yes,0,Graduate,No,4461,830.0,127.0,360.0,1.0,Semiurban,Y
LP043516,Male,No,0,Graduate,No,6418,0.0,108.0,360.0,0.0,Rural,N
LP043517,Male,Yes,0,Graduate,Yes,2570,3750.0,156.0,360.0,1.0,Rural,Y
LP043518,Male,No,0,Graduate,No,9510,0.0,244.0,360.0,1.0,Urban,N
LP043519,Male,Yes,2,Not Graduate,No,2328,0.0,108.0,360.0,1.0,Rural,N
LP043520,Male,No,0,Graduate,No,3145,0.0,43.0,360.0,1.0,Urban,Y
LP043521,Male,Yes,3+,Graduate,No,40222,0.0,593.0,180.0,0.0,Semiurban,Y
LP043522,Male,Yes,1,Graduate,No,6494,0.0,164.0,360.0,,Rural,Y
LP043523,Male,Yes,1,Graduate,No,9740,0.0,196.0,360.0,1.0,Urban,Y
LP043524,Male,No,0,Graduate,,3334,2083.0,115.0,360.0,1.0,Rural,Y
LP043525,Male,Yes,0,Graduate,No,4707,5625.0,259.0,360.0,1.0,Semiurban,Y
LP043526,Male,Yes,0,Not Graduate,No,1818,1041.0,100.0,360.0,1.0,Semiurban,Y
LP043527,Male,Yes,0,Graduate,No,7720,0.0,271.0,360.0,1.0,Urban,N
LP043528,Male,Yes,1,Graduate,No,3340,1280.0,113.0,360.0,0.0,Semiurban,N
LP043529,Male,Yes,2,Graduate,No,3702,1447.0,158.0,360.0,1.0,Rural,Y
LP043530,Male,Yes,0,Graduate,No,9740,0.0,79.0,180.0,1.0,Urban,Y
LP043531,Male,Yes,0,Graduate,No,3757,3166.0,190.0,,1.0,Rural,Y
LP043532,Female,Yes,0,Graduate,No,5077,0.0,121.0,360.0,1.0,Rural,N
LP043533,Male,Yes,0,Graduate,No,2684,3333.0,134.0,360.0,1.0,Rural,Y
LP043534,Male,No,0,Graduate,No,2070,0.0,58.0,480.0,0.0,Semiurban,N
LP043535,Male,Yes,2,Graduate,No,7801,0.0,202.0,360.0,1.0,Semiurban,Y
LP043536,Male,Yes,0,Not Graduate,,1625,1769.0,86.0,360.0,1.0,Rural,Y
LP043537,,Yes,3+,Graduate,No,52099,0.0,708.0,300.0,1.0,Urban,Y
LP043538,Male,Yes,3+,Not Graduate,No,3119,0.0,80.0,180.0,1.0,Rural,N
LP043539,Male,Yes,0,Graduate,No,6186,5625.0,178.0,360.0,1.0,Semiurban,Y
LP043540,Male,Yes,0,Not Graduate,Yes,4804,736.0,95.0,360.0,1.0,Semiurban,N
LP043541,Male,Yes,0,Graduate,No,3174,1964.0,115.0,360.0,1.0,Rural,Y
LP043542,Male,Yes,2,Graduate,No,2302,1619.0,105.0,360.0,1.0,Rural,Y
LP043543,Male,Yes,3+,Graduate,No,5230,11300.0,499.0,360.0,0.0,Semiurban,N
LP043544,Male,Yes,1,Graduate,No,3295,0.0,125.0,360.0,1.0,Semiurban,Y
LP043545,Male,No,0,Not Graduate,No,2654,1451.0,97.0,480.0,0.0,Urban,N
LP043546,Male,Yes,1,Graduate,No,6394,7250.0,175.0,360.0,0.0,Urban,N
LP043547,Male,No,0,Graduate,No,1422,5063.0,73.0,360.0,,Rural,N
LP043548,Male,Yes,0,Graduate,No,4691,0.0,83.0,180.0,1.0,Semiurban,Y
LP043549,Male,Yes,1,Graduate,No,33451,0.0,250.0,360.0,1.0,Semiurban,N
LP043550,Female,Yes,0,Graduate,No,3783,0.0,114.0,360.0,1.0,Semiurban,Y
LP043551,Male,Yes,0,Graduate,Yes,39494,4750.0,120.0,360.0,1.0,Semiurban,Y
LP043552,Male,Yes,1,Graduate,Yes,2423,0.0,61.0,300.0,0.0,Rural,N
LP043553,Male,Yes,0,Graduate,No,2609,2138.0,65.0,360.0,,Rural,Y
LP043554,,Yes,0,Graduate,Yes,269,5296.0,158.0,360.0,1.0,Rural,Y
LP043555,Male,Yes,0,Graduate,No,9731,0.0,183.0,180.0,1.0,Rural,Y
LP043556,Male,No,0,Not Graduate,No,4497,0.0,50.0,360.0,1.0,Rural,Y
LP043557,Male,No,0,Graduate,No,12058,0.0,156.0,360.0,1.0,Semiurban,N
LP043558,Male,Yes,0,Not Graduate,No,5914,0.0,169.0,360.0,1.0,Urban,N
LP043559,Male,No,0,Graduate,No,4216,0.0,84.0,360.0,1.0,Semiurban,Y
LP043560,Male,No,0,Graduate,No,4590,0.0,118.0,360.0,1.0,Rural,Y
LP043561,Male,Yes,1,Graduate,No,3508,2583.0,173.0,360.0,1.0,Semiurban,N
LP043562,Male,No,0,Graduate,No,8631,3750.0,186.0,360.0,1.0,Rural,Y
LP043563,Female,No,0,Not Graduate,No,2048,2365.0,120.0,,1.0,Urban,Y
LP043564,Female,Yes,0,Graduate,No,3082,2816.0,113.0,360.0,,Semiurban,Y
LP043565,Male,No,0,Graduate,Yes,10823,0.0,84.0,360.0,1.0,Urban,N
LP043566,Male,Yes,1,Not Graduate,No,3017,2500.0,97.0,360.0,1.0,Semiurban,Y
LP043567,Male,No,2,Graduate,No,4681,0.0,167.0,360.0,0.0,Semiurban,Y
LP043568,Male,Yes,3+,Not Graduate,No,4267,0.0,,180.0,1.0,Urban,N
LP043569,Male,Yes,1,Not Graduate,No,3963,1083.0,139.0,360.0,1.0,Urban,Y
LP043570,Male,Yes,2,Not Graduate,No,3810,0.0,132.0,360.0,1.0,Semiurban,Y
LP043571,Female,No,0,Not Graduate,No,4270,0.0,112.0,360.0,1.0,Semiurban,Y
LP043572,Female,No,0,Graduate,No,3709,0.0,86.0,360.0,1.0,Urban,Y
LP043573,Male,No,0,Not Graduate,No,4423,2531.0,59.0,360.0,1.0,Rural,Y
LP043574,Male,No,0,Graduate,No,2255,0.0,51.0,360.0,1.0,Urban,Y
LP043575,Male,No,0,Graduate,No,3524,0.0,123.0,360.0,1.0,Semiurban,N
LP043576,Female,No,0,Graduate,No,10195,0.0,209.0,360.0,1.0,Semiurban,N
LP043577,Male,Yes,3+,Graduate,No,3518,1250.0,124.0,360.0,0.0,Semiurban,N
LP043578,Male,Yes,1,Graduate,Yes,7561,0.0,245.0,360.0,1.0,Urban,Y
LP043579,Male,Yes,3+,Not Graduate,Yes,5532,0.0,125.0,360.0,1.0,Rural,Y
LP043580,Male,Yes,0,Graduate,No,3654,3021.0,135.0,360.0,1.0,Urban,Y
LP043581,Male,Yes,3+,Not Graduate,No,3944,983.0,100.0,360.0,1.0,Semiurban,Y
LP043582,Male,Yes,0,Graduate,No,485,1800.0,145.0,360.0,1.0,Rural,N
LP043583,Male,Yes,0,Graduate,No,3292,1775.0,122.0,360.0,1.0,Semiurban,Y
LP043584,Male,Yes,2,Graduate,,4650,0.0,71.0,360.0,0.0,Semiurban,N
LP043585,Female,Yes,2,Graduate,No,4755,2383.0,132.0,360.0,,Semiurban,Y
LP043586,Male,Yes,0,Graduate,No,2062,0.0,51.0,360.0,0.0,Urban,N
LP043587,Male,Yes,2,Graduate,No,4459,1717.0,115.0,360.0,1.0,Semiurban,Y
LP043588,Male,No,0,Graduate,No,2516,2791.0,146.0,360.0,1.0,Semiurban,Y
LP043589,Male,Yes,0,Graduate,No,7682,1010.0,177.0,,1.0,Semiurban,Y
LP043590,Male,Yes,0,Graduate,No,5765,0.0,119.0,360.0,1.0,Semiurban,Y
LP043591,Male,Yes,0,Graduate,No,2829,0.0,162.0,360.0,1.0,Rural,N
LP043592,Male,Yes,,Not Graduate,Yes,4829,0.0,137.0,360.0,1.0,Urban,N
LP043593,Male,Yes,2,Graduate,No,5880,1695.0,214.0,360.0,1.0,Semiurban,Y
LP043594,Male,,,Graduate,No,4390,0.0,157.0,480.0,1.0,Semiurban,Y
LP043595,Male,No,0,Graduate,Yes,6558,0.0,192.0,360.0,1.0,Rural,Y
LP043596,Male,Yes,1,Graduate,No,2054,2054.0,99.0,360.0,1.0,Semiurban,Y
LP043597,Male,Yes,0,Graduate,,3855,0.0,38.0,180.0,1.0,Rural,Y
LP043598,Male,No,0,Not Graduate,No,3221,2598.0,116.0,,1.0,Rural,Y
LP043599,Female,No,0,Graduate,No,8374,0.0,278.0,360.0,1.0,Semiurban,Y
LP043600,Male,Yes,1,Graduate,No,2764,1779.0,148.0,360.0,1.0,Semiurban,Y
LP043601,Male,Yes,1,Graduate,No,5680,1260.0,175.0,360.0,1.0,Rural,Y
LP043602,Male,Yes,0,Graduate,,5909,0.0,254.0,360.0,,Urban,N
LP043603,Female,No,0,Graduate,Yes,3313,0.0,128.0,360.0,,Urban,Y
LP043604,Female,No,1,Graduate,No,3371,0.0,119.0,360.0,1.0,Rural,Y
LP043605,Male,Yes,1,Graduate,No,3481,0.0,89.0,360.0,1.0,Semiurban,Y
LP043606,Male,Yes,2,Graduate,No,5679,5000.0,114.0,360.0,1.0,Rural,Y
LP043607,Male,Yes,1,Not Graduate,No,2496,1983.0,132.0,180.0,1.0,Urban,N
LP043608,Male,No,0,Graduate,No,3280,5701.0,160.0,60.0,1.0,Urban,Y
LP043609,Male,Yes,2,Graduate,Yes,6046,1300.0,111.0,360.0,1.0,Rural,Y
LP043610,Male,Yes,0,Not Graduate,No,3419,4417.0,123.0,360.0,1.0,Semiurban,Y
LP043611,Male,No,0,Graduate,Yes,6452,4333.0,120.0,180.0,1.0,Urban,N
LP043612,Male,Yes,2,Graduate,No,10102,0.0,112.0,360.0,1.0,Urban,Y
LP043613,Male,Yes,1,Not Graduate,No,6670,0.0,142.0,180.0,1.0,Urban,Y
LP043614,Male,Yes,1,Graduate,No,2892,1843.0,120.0,480.0,1.0,Semiurban,Y
LP043615,Male,Yes,0,Graduate,No,1624,1868.0,88.0,360.0,1.0,Urban,Y
LP043616,Male,Yes,0,Not Graduate,No,1198,3890.0,192.0,360.0,0.0,Semiurban,N
LP043617,Female,No,2,Graduate,No,2991,0.0,135.0,360.0,1.0,Urban,N
LP043618,Male,No,0,Not Graduate,Yes,3048,2167.0,113.0,360.0,1.0,Rural,Y
LP043619,Male,Yes,1,Not Graduate,No,2188,7101.0,284.0,180.0,1.0,Semiurban,Y
LP043620,Male,No,0,Graduate,Yes,15752,0.0,194.0,360.0,0.0,Urban,N
LP043621,Female,No,3+,Graduate,No,2596,0.0,259.0,360.0,1.0,Rural,Y
LP043622,Male,No,0,Not Graduate,No,5720,0.0,106.0,360.0,0.0,Rural,N
LP043623,Male,Yes,3+,Graduate,No,5711,0.0,92.0,360.0,1.0,Urban,N
LP043624,Male,Yes,0,Graduate,No,14195,2100.0,298.0,360.0,1.0,Rural,N
LP043625,Male,Yes,3+,Not Graduate,No,4579,0.0,134.0,360.0,,Semiurban,N
LP043626,Male,Yes,1,Graduate,No,6274,4250.0,330.0,360.0,,Urban,Y
LP043627,Male,No,0,Graduate,No,1889,2209.0,128.0,360.0,1.0,Semiurban,Y
LP043628,Female,No,1,Graduate,No,3037,0.0,162.0,36.0,1.0,Semiurban,N
LP043629,Female,No,0,Graduate,No,7699,0.0,116.0,360.0,1.0,Rural,Y
LP043630,Male,No,0,Graduate,Yes,4872,0.0,138.0,360.0,1.0,Semiurban,Y
LP043631,Male,No,0,Graduate,No,4536,3447.0,160.0,360.0,1.0,Rural,Y
LP043632,Male,Yes,2,Graduate,No,4488,1387.0,144.0,360.0,1.0,Semiurban,Y
LP043633,Male,Yes,3+,Graduate,No,4720,1811.0,161.0,360.0,0.0,Urban,Y
LP043634,Female,No,0,Graduate,,3699,0.0,132.0,360.0,1.0,Rural,N
LP043635,Female,No,1,Graduate,No,2453,1560.0,92.0,360.0,1.0,Urban,Y
LP043636,Female,No,0,Graduate,No,3103,0.0,33.0,360.0,1.0,Urban,Y
LP043637,Male,Yes,0,Graduate,No,11478,0.0,140.0,360.0,1.0,Urban,Y
LP043638,Male,No,0,Graduate,No,3255,1857.0,120.0,360.0,1.0,Rural,Y
LP043639,Male,Yes,0,Graduate,No,2330,2223.0,148.0,360.0,1.0,Semiurban,Y
LP043640,Male,Yes,2,Graduate,No,3930,0.0,87.0,360.0,1.0,Semiurban,Y
LP043641,Male,Yes,1,Graduate,No,3004,1842.0,123.0,360.0,1.0,Semiurban,Y
LP043642,Male,Yes,0,Graduate,No,3999,3274.0,211.0,360.0,1.0,Semiurban,Y
LP043643,Male,Yes,0,Graduate,No,3001,1300.0,72.0,360.0,1.0,Urban,Y
LP043644,Male,Yes,0,Graduate,No,14453,0.0,426.0,360.0,1.0,Semiurban,Y
LP043645,Female,Yes,0,Not Graduate,No,3867,0.0,126.0,360.0,,Rural,Y
LP043646,Male,No,1,Not Graduate,Yes,3967,2426.0,153.0,360.0,0.0,Urban,N
LP043647,Male,Yes,0,Graduate,No,3972,800.0,113.0,360.0,1.0,Semiurban,Y
LP043648,Male,Yes,2,Graduate,No,2705,985.7999878,70.0,180.0,1.0,Urban,Y
LP043649,Female,No,0,Graduate,No,1951,1666.0,50.0,360.0,1.0,Urban,Y
LP043650,Male,Yes,0,Graduate,No,20595,0.0,,360.0,1.0,Rural,N
LP043651,Male,No,0,Graduate,No,3592,3053.0,79.0,360.0,1.0,Rural,Y
LP043652,Female,No,0,Graduate,Yes,2732,1717.0,95.0,300.0,1.0,Semiurban,N
LP043653,Male,Yes,0,Graduate,No,4044,2000.0,126.0,360.0,1.0,Rural,Y
LP043654,Female,No,0,Graduate,No,4133,0.0,117.0,360.0,1.0,Semiurban,Y
LP043655,Male,No,0,Graduate,No,9739,0.0,177.0,360.0,1.0,Rural,Y
LP043656,Male,Yes,0,Graduate,No,3078,2416.0,129.0,360.0,1.0,Rural,Y
LP043657,Male,Yes,2,Graduate,No,4479,0.0,128.0,360.0,0.0,Semiurban,N
LP043658,Male,Yes,2,Graduate,No,3648,1560.0,136.0,360.0,1.0,Urban,Y
LP043659,Female,No,,Graduate,No,5581,0.0,152.0,480.0,0.0,Urban,N
LP043660,Male,Yes,0,Graduate,No,2251,3334.0,180.0,360.0,1.0,Semiurban,Y
LP043661,Male,Yes,3+,Graduate,,4549,1250.0,119.0,360.0,1.0,Urban,Y
LP043662,Male,Yes,1,Graduate,No,6919,0.0,195.0,360.0,1.0,Semiurban,Y
LP043663,Female,Yes,1,Graduate,No,4599,0.0,130.0,360.0,1.0,Urban,Y
LP043664,Female,No,0,Graduate,No,4705,2541.0,146.0,480.0,1.0,Rural,N
LP043665,Male,Yes,1,Graduate,No,1818,2925.0,118.0,360.0,1.0,Urban,N
LP043666,Male,Yes,0,Not Graduate,No,2046,2934.0,92.0,360.0,0.0,Urban,N
LP043667,Male,Yes,,Not Graduate,No,2500,1750.0,106.0,360.0,1.0,Semiurban,Y
LP043668,Female,No,0,Graduate,No,5269,0.0,129.0,360.0,1.0,Rural,Y
LP043669,Male,Yes,1,Graduate,No,1176,1803.0,90.0,360.0,1.0,Urban,Y
LP043670,Male,No,0,Graduate,No,4370,2500.0,131.0,360.0,1.0,Rural,Y
LP043671,Male,No,0,Not Graduate,No,2203,0.0,,360.0,1.0,Urban,N
LP043672,Female,No,0,Graduate,No,3685,1666.0,130.0,360.0,1.0,Rural,Y
LP043673,Female,No,0,Graduate,No,2300,1863.0,102.0,360.0,0.0,Urban,N
LP043674,Male,No,0,Graduate,No,19764,0.0,473.0,360.0,1.0,Rural,N
LP043675,Male,Yes,2,Not Graduate,No,7566,0.0,185.0,360.0,,Rural,Y
LP043676,Female,No,0,Graduate,No,2433,0.0,82.0,360.0,1.0,Semiurban,Y
LP043677,Male,No,0,Not Graduate,No,3106,2405.0,105.0,360.0,1.0,Semiurban,Y
LP043678,Female,No,0,Graduate,No,2320,0.0,50.0,360.0,1.0,Rural,Y
LP043679,Male,Yes,2,Graduate,Yes,6115,0.0,149.0,84.0,,Rural,Y
LP043680,,Yes,0,Graduate,No,2769,1843.0,166.0,360.0,1.0,Rural,N
LP043681,Male,Yes,1,Not Graduate,No,3736,1640.0,108.0,180.0,1.0,Urban,Y
LP043682,Male,Yes,2,Graduate,No,4036,0.0,119.0,360.0,1.0,Semiurban,Y
LP043683,Male,Yes,0,Graduate,No,1941,2134.0,93.0,360.0,,Urban,Y
LP043684,Female,No,1,Graduate,No,3719,0.0,116.0,360.0,,Semiurban,Y
LP043685,Male,Yes,1,Graduate,Yes,9546,0.0,163.0,360.0,1.0,Rural,N
LP043686,Male,Yes,0,Graduate,No,1928,2167.0,123.0,360.0,1.0,Semiurban,Y
LP043687,Male,Yes,3+,Graduate,No,4803,189.0,116.0,360.0,1.0,Semiurban,Y
LP043688,Male,Yes,2,Not Graduate,No,3550,1590.0,,360.0,1.0,Rural,Y
LP043689,Female,No,0,Graduate,No,3186,2985.0,129.0,360.0,,Rural,Y
LP043690,Male,Yes,3+,Graduate,No,15287,0.0,295.0,360.0,1.0,Rural,Y
LP043691,Male,Yes,1,Graduate,Yes,8468,4983.0,372.0,360.0,0.0,Rural,N
LP043692,Male,No,0,Graduate,No,4610,0.0,124.0,360.0,0.0,Rural,Y
LP043693,Male,Yes,0,Graduate,Yes,5851,2160.0,176.0,360.0,1.0,Semiurban,Y
LP043694,Female,Yes,0,Graduate,No,3966,2451.0,115.0,360.0,1.0,Urban,N
LP043695,Female,No,0,Graduate,No,2636,0.0,70.0,360.0,1.0,Urban,Y
LP043696,Male,No,1,Graduate,No,3945,1793.0,121.0,360.0,1.0,Urban,Y
LP043697,Male,No,0,Graduate,No,2770,0.0,92.0,360.0,1.0,Semiurban,Y
LP043698,Male,No,,Graduate,No,2374,0.0,64.0,360.0,1.0,Urban,Y
LP043699,Male,Yes,0,Graduate,,63120,0.0,481.0,180.0,1.0,Urban,Y
LP043700,,Yes,1,Graduate,Yes,9639,1833.0,189.0,180.0,1.0,Urban,Y
LP043701,Male,Yes,,Graduate,Yes,5793,4490.0,79.0,,1.0,Semiurban,Y
LP043702,Male,Yes,1,Graduate,,5051,688.0,160.0,360.0,1.0,Rural,Y
LP043703,Male,Yes,2,Graduate,Yes,2870,4600.0,166.0,360.0,1.0,Rural,Y
LP043704,Female,No,3+,Not Graduate,No,1999,0.0,,360.0,0.0,Urban,N
LP043705,Female,No,0,Graduate,No,4545,0.0,75.0,360.0,1.0,Semiurban,Y
LP043706,Male,Yes,3+,Not Graduate,No,2262,1587.0,183.0,360.0,1.0,Rural,N
LP043707,Female,No,0,Graduate,No,2389,0.0,53.0,360.0,1.0,Rural,N
LP043708,Male,Yes,1,Not Graduate,No,4130,1229.0,157.0,360.0,1.0,Urban,Y
LP043709,Male,Yes,3+,Not Graduate,No,2688,0.0,66.0,360.0,1.0,Semiurban,Y
LP043710,Male,Yes,2,Graduate,,2942,2330.0,115.0,360.0,1.0,Rural,Y
LP043711,Male,Yes,0,Graduate,No,2338,2458.0,163.0,360.0,1.0,Semiurban,Y
LP043712,Male,Yes,,Not Graduate,No,3651,3230.0,159.0,360.0,0.0,Rural,N
LP043713,Male,Yes,2,Not Graduate,No,3409,2168.0,131.0,360.0,1.0,Urban,Y
LP043714,Male,Yes,0,Graduate,No,6082,4583.0,264.0,360.0,,Semiurban,Y
LP043715,Male,Yes,0,Graduate,No,2685,6250.0,180.0,360.0,1.0,Rural,Y
LP043716,Male,Yes,0,Graduate,No,8846,0.0,224.0,360.0,1.0,Semiurban,Y
LP043717,Male,No,0,Graduate,No,9044,4167.0,306.0,360.0,1.0,Rural,N
LP043718,Male,Yes,3+,Graduate,No,2236,2083.0,93.0,360.0,1.0,Rural,Y
LP043719,Female,Yes,0,Graduate,Yes,5813,0.0,109.0,360.0,0.0,Rural,N
LP043720,Female,Yes,0,Graduate,No,2865,505.0,126.0,360.0,1.0,Semiurban,Y
LP043721,Female,No,,Graduate,No,3804,0.0,117.0,180.0,1.0,Urban,Y
LP043722,Male,Yes,2,Graduate,No,8228,3167.0,171.0,360.0,1.0,Rural,Y
LP043723,Male,Yes,1,Graduate,No,3699,0.0,64.0,360.0,1.0,Urban,N
LP043724,Male,Yes,0,Not Graduate,No,3348,1666.0,100.0,480.0,0.0,Urban,N
LP043725,Male,Yes,3+,Graduate,No,4804,3167.0,194.0,360.0,1.0,Semiurban,Y
LP043726,Female,No,1,Graduate,No,4347,0.0,91.0,360.0,1.0,Semiurban,N
LP043727,Male,Yes,2,Graduate,No,5295,3667.0,239.0,360.0,1.0,Semiurban,Y
LP043728,Male,Yes,0,Graduate,No,4440,2333.0,132.0,360.0,1.0,Urban,Y
LP043729,Male,Yes,0,Graduate,No,2559,3033.0,92.0,300.0,,Urban,Y
LP043730,Male,No,0,Graduate,Yes,6719,0.0,146.0,360.0,1.0,Rural,Y
LP043731,Male,No,0,Not Graduate,No,6598,0.0,126.0,360.0,1.0,Rural,N
LP043732,Male,No,0,Graduate,No,2312,0.0,90.0,480.0,1.0,Semiurban,N
LP043733,Male,No,0,Graduate,No,5398,0.0,130.0,,0.0,Rural,N
LP043734,Male,Yes,1,Graduate,No,5998,0.0,180.0,360.0,1.0,Semiurban,Y
LP043735,Male,Yes,0,Graduate,No,20071,5266.0,561.0,360.0,1.0,Rural,N
LP043736,Female,No,0,Graduate,Yes,15771,0.0,65.0,360.0,1.0,Semiurban,Y
LP043737,Male,Yes,2,Graduate,No,5507,0.0,163.0,360.0,1.0,Semiurban,Y
LP043738,Male,Yes,2,Graduate,Yes,9041,7873.0,384.0,300.0,1.0,Rural,Y
LP043739,Male,No,1,Graduate,No,3011,1987.0,104.0,180.0,0.0,Urban,N
LP043740,Female,No,0,Graduate,,2921,1459.0,101.0,360.0,1.0,Urban,Y
LP043741,Male,Yes,0,Graduate,No,4612,923.0,130.0,180.0,1.0,Urban,Y
LP043742,Male,Yes,3+,Graduate,No,9045,4996.0,120.0,360.0,1.0,Rural,Y
LP043743,Male,Yes,0,Graduate,No,3888,0.0,133.0,360.0,,Semiurban,Y
LP043744,Male,No,0,Graduate,No,2960,0.0,77.0,480.0,1.0,Urban,N
LP043745,Male,Yes,2,Graduate,No,4900,0.0,136.0,360.0,1.0,Urban,Y
LP043746,Male,Yes,0,Graduate,,2955,2500.0,128.0,360.0,1.0,Semiurban,Y
LP043747,Male,No,0,Graduate,No,5597,4232.0,295.0,360.0,1.0,Semiurban,Y
LP043748,Female,No,0,Graduate,No,5748,0.0,150.0,360.0,1.0,Urban,Y
LP043749,Male,No,0,Graduate,Yes,6987,0.0,135.0,360.0,1.0,Urban,Y
LP043750,Male,Yes,2,Graduate,No,4249,0.0,96.0,360.0,1.0,Urban,N
LP043751,Male,No,1,Graduate,,3991,0.0,114.0,180.0,1.0,Urban,Y
LP043752,Male,No,0,Not Graduate,No,2402,1600.0,124.0,360.0,1.0,Semiurban,Y
LP043753,Male,Yes,0,Not Graduate,No,2682,3136.0,,360.0,0.0,Urban,N
LP043754,Male,Yes,0,Graduate,No,2183,2417.0,128.0,360.0,1.0,Urban,Y
LP043755,Male,Yes,0,Graduate,No,5295,0.0,123.0,360.0,1.0,Rural,Y
LP043756,Male,No,3+,Graduate,No,9612,0.0,183.0,360.0,1.0,Rural,Y
LP043757,Male,Yes,3+,Graduate,No,9149,0.0,279.0,360.0,1.0,Rural,Y
LP043758,Male,Yes,0,Graduate,No,2167,2115.0,122.0,360.0,,Urban,Y
LP043759,Male,Yes,2,Not Graduate,No,1614,1625.0,112.0,180.0,1.0,Semiurban,Y
LP043760,Male,Yes,2,Graduate,No,3159,1400.0,117.0,360.0,1.0,Urban,Y
LP043761,Male,Yes,2,Graduate,No,3523,484.0,137.0,360.0,,Semiurban,Y
LP043762,Female,No,0,Graduate,No,3505,0.0,71.0,360.0,0.0,Urban,N
LP043763,Male,Yes,0,Graduate,No,3137,1459.0,92.0,360.0,1.0,Urban,Y
LP043764,Male,No,0,Not Graduate,No,3889,1666.0,118.0,360.0,1.0,Rural,Y
LP043765,Female,No,0,Graduate,No,1939,1800.0,111.0,360.0,0.0,Semiurban,N
LP043766,Male,Yes,2,Not Graduate,No,2431,0.0,48.0,180.0,0.0,Urban,N
LP043767,Male,No,0,Not Graduate,No,3154,0.0,63.0,300.0,1.0,Rural,N
